Date;Text;likes;retweets;replys
2021-09-17 16:38:58+00:00;Wie will man so einen Vegetarier wie mich gewinnen? Wurst mit Senf und ohne Argumente. Für das öffentliche Essen wird man nicht gewählt. https://t.co/3ddR3XXWJS;2485;106;389
2021-09-17 16:22:06+00:00;Die Entwicklung des Personals und der freien Intensivbetten ist sehr besorgniserregend. Eine neue schwere Welle würden wir nicht verkraften. Wir müssen über 2G die Zahl der Geimpften erhöhen. Die Impfwoche seit Montag bringt kaum Erfolge. Eigentlich können wir nicht warten https://t.co/YCIYhY3eoY;1529;253;852
2021-09-17 12:36:56+00:00;Özlem Türeci und Ugur Sahin haben sich heute in Goldenes Buch Stadt Köln eingetragen und Ehrendoktorwürde Universität Köln bekommen. Die Geschichte der beiden ist ein wunderbares Beispiel dafür, wie Integration gelingen kann. Sie zeigt, dass Bildung der Kinder der Schlüssel ist https://t.co/VpjyI5PYuy;3750;225;231
2021-09-17 07:18:09+00:00;Gute verständliche Erklärung, weshalb Langzeitschäden bei Impfstoffen so gut wie ausgeschlossen sind. Der mRNA Impfstoff wird sehr schnell abgebaut und geht nicht in das Erbgut. Langzeitschäden gibt es hingegen bei Covid sehr viele. Mehr Aufklärung nötig https://t.co/TrtqjDCxKu;5806;1165;702
2021-09-16 22:46:25+00:00;Wir besprechen um Mitternacht ob die Show gelungen war. Tommi Schmitt und Marc Suter sprudeln voller Ideen. Für mich ist morgen früh wieder Wahlkampf… https://t.co/VD6TSNK87k;2326;47;171
2021-09-16 20:29:42+00:00;Mit Benjamin Stuckrad-Barre und Martin Suter im Kölner Gürzenich auf der Bühne. Wir reden über Pandemie, Politik, meine bioabbaubaren Kugelschreiber, ob SIRI denken kann. Eine tolle Abwechslung in diesem langen Wahlkampf. https://t.co/JDBgurW0VL;1039;25;58
2021-09-16 15:49:27+00:00;Inzwischen sogar 83 Infizierte trotz 2G. Spricht das gegen 2G? Nein, klar dafür. Ohne 2G wären viel mehr Partybesucher schwer erkrankt. Das Beispiel zeigt, dass Normalität erst mit viel höherer Impfquote denkbar ist. https://t.co/piRT07quI7;2544;226;1344
2021-09-16 14:47:21+00:00;1 Jahr nach Impfung verliert Moderna Impfstoff 1/3 seiner Wirkung gegen Covid Infektion. Somit wird auch bei Moderna 3. Impfung nach 1 Jahr nötig. Ältere und Vorerkrankte früher. Vergleichbar mit BionTech. BionTech nur schwächer wenn Impfabstand 3 Wochen https://t.co/Lr8CtiV6N5;1081;139;214
2021-09-16 11:12:09+00:00;Alle reden von der Aufholjagd der Union. Obwohl Armin Laschet das Triell verlor. Die Umfrage von heute bei Emnid zeigt eher: der Abstand zur SPD wächst. Die Bürger wollen einen Wechsel. https://t.co/B1oPYuZBaO;3218;197;440
2021-09-16 07:57:16+00:00;Gute Beschreibung wie SarsCoV die Zellen beschädigt. Die Kombination Zellalterung plus Entzündung zeigt, wie heftig das Gewebe geschädigt werden kann. Für mich völlig rätselhaft, weshalb man gegen eine potentiell so schwere Krankheit auf Impfung verzichtet https://t.co/86uYhknfvH;1972;310;233
2021-09-16 07:29:20+00:00;Hier die Studie aus Israel zur 3. Impfung BionTech. Schutz stieg um bis zu Faktor 15. Damit wird sehr guter Impfschutz fast perfekt. Ohne Mangel wäre die 3. Impfung wahrscheinlich wie in Israel fast für jeden sinnvoll. Mit Mangel nur Älteren u Vorerkrankte https://t.co/xv7qxTCEKi;985;132;208
2021-09-15 20:32:07+00:00;Schade. Auch @wanderwitz, den ich eigentlich schätze, ist zu feige, in den @tagesthemen zu sagen, dass er Maassen nicht wählen würde. Als Ostbeauftragter wäre das seine Pflicht gewesen. Die Union versagt bei diesem Thema voll.;5267;292;248
2021-09-15 17:17:36+00:00;Hier sieht man wie die Impfquote den R-Wert in D bestimmt. Die Bumdesländer mit der schlechtesten Impfquote werden am längsten Einschränkungen haben. https://t.co/iaJid9Kj8W;613;61;139
2021-09-15 15:11:30+00:00;In Köln sind die Intensivbetten schon voll. Wenn Covid jetzt in die Herbstwelle geht bekommen wir Probleme. Leider ist der Spielraum für Lockerungen im Moment gleich Null. https://t.co/UfkTL0u4r7;2040;339;540
2021-09-15 14:34:39+00:00;Es stimmt, was @c_drosten sagt. Wir bleiben wegen Ungeimpften in Pandemie. Würden wir lockern wie in Dänemark würden Fallzahlen exponentiell wachsen. Falls Ungeimpfte sich nicht impfen lassen müssen wir leider warten bis sie sich langsam infiziert haben. https://t.co/94GB4c5y5d;3937;582;1049
2021-09-15 14:24:58+00:00;Impfstoffe sind derzeit besser darin, Covid zu verhindern als Infektion. Mehrere Nasenspray Impfstoffe sind in der Entwicklung. Sie würden Infektion blocken. Auch kostenarme ohne Kühlkette. Wenn wir bis dahin Variantenboom  verhindern ist Ende in Sicht. https://t.co/1yMuw7nEsZ;1401;134;118
2021-09-15 10:30:34+00:00;Das ist eindeutig widerlegt. Unser Energiebedarf kann mit Erneuerbaren gedeckt werden. Merz zeigt, wir gross die Defizite an wissenschaftlicher Erkenntnis in grossen Teilen der Politik noch sind. https://t.co/JEqaaZuEUG;5004;490;375
2021-09-15 09:37:05+00:00;(2) Geht natürlich nur, wenn man Ausbau erneuerbarer Energie massiv beschleunigt. Mit Regeln wie 10H oder 1000m Abstand für kleine Windkraftanlagen (NRW) geht es nicht. Falsch wäre: Erneuerbare verlangsamen dass Kernkraft und Kohle länger laufen müssen. Das sind Aktionärswünsche;1557;57;84
2021-09-15 09:37:05+00:00;(1) Kernkraft ist kompliziert, viel zu teuer, gefährlich und hinterlässt Altlasten für Jahrtausende. @_FriedrichMerz ist überhaupt nicht im Stoff, heute bezweifeln kaum mehr Wissenschaftler, dass Energiebedarf auch für Industrie mit Windkraft und Solarkraft gedeckt werden kann. https://t.co/SSpWVA1cFZ;3050;235;323
2021-09-15 09:19:41+00:00;Armin Laschet spricht sehr nett mit den Kindern und belügt sie trotzdem: ja, er hat die Polizei geschickt, die Bauministerin ist vorgeschoben. Er brauchte Vorwand. Und ja, das Gericht hat gesagt, es war gegen das Gesetz. Daran ändert auch seine Hoffnung auf höhere Instanz nichts. https://t.co/NL1S91kffx;3354;363;245
2021-09-15 09:14:04+00:00;(2) Wir könnten auf die Schulquarantäne ganz verzichten und testen nach Covid Fall jeden Tag. In Studie wurde 7 Tage getestet. Geimpfte Kinder könnte man ausschliessen. So geht kein Unterricht verloren. Im Herbst wäre das die beste Lösung.;474;30;53
2021-09-15 09:14:03+00:00;(1) Das ist eine sehr relevante UK Schulstudie UK die auch für uns gilt: methodisch sauber wurden Quarantäne in der Schulklasse nach Covid Fall mit täglichem Antigen Testen ohne Quarantäne verglichen. Die Zahl der danach Infizierten war gleich. Bedeutet: https://t.co/FZFO3AVVdE;436;49;35
2021-09-15 08:45:06+00:00;Maassen trifft sich mit einer Neo-Nazi Grösse zum Wahlkampf und die kritische Presse fliegt raus. Armin Laschet hat Angst, Maassen zu kritisieren, weil er die Stimmen des rechten Rands will. Dieser Opportunismus ist beschämend und definitiv nicht christlich. https://t.co/rjq5CoPYdX;12316;1383;303
2021-09-15 08:21:50+00:00;Sehr wichtiges Thema, der ein grosses Problem beschreibt. In der Coronaforschung, zB Medikamente oder Studien zur Wirksamkeit von Lockdowns, hat Deutschland faktisch kaum eine Rolle gespielt. Das muss dringend aufgearbeitet werden. Wir fallen hier zurück https://t.co/U8dy3JuQX0;662;62;93
2021-09-14 18:35:36+00:00;@Fischblog @hanno @Sarnade68 Fast alle Allergiker können geimpft werden. Es sind nur ganz spezielle Allergien gegen Trägerstoffe relevant. Deutlich weniger als 1% können mE nicht geimpft werden.;109;12;8
2021-09-14 18:28:26+00:00;Das muss das @rki_de ändern. Die so enorm wichtige Hospitalisierungsrate wird systematisch durch Rechenfehler zu niedrig berechnet und meldet immer für die letzten Tage einen relativen Rückgang aufgrund eines Datenfehlers. Problem ist seit Wochen bekannt  https://t.co/5G6HVhL0hV;1666;287;229
2021-09-14 17:47:39+00:00;Die Quintessenz ist das: https://t.co/cbbkxNbXyh;606;94;45
2021-09-14 17:47:37+00:00;Für jeden, der sich da stärker einlesen will https://t.co/cXq2XBkJ0f;552;64;45
2021-09-14 17:20:40+00:00;Dass sich Wolfgang Kubicki für so eine unkollegiale Aktion nicht zu schade ist. Peinlich. https://t.co/kjTerdjASp;12144;615;1878
2021-09-14 15:47:57+00:00;Unabhängig von der rechtlichen Prüfung: So kurz vor der Wahl kommen Ermittlungen, die sich nicht gegen @OlafScholz selbst richten, aber so interpretiert werden können. Das erinnert mich an die Ermittlungen gegen @HillaryClinton kurz vor der Wahl, die Trump geholfen haben. https://t.co/ixai9nb6Fy;1102;122;228
2021-09-14 14:00:21+00:00;Beim Kampf gegen die Covid Sterblichkeit war Deutschland noch gut, wenige waren besser. Trotz der ewigen Angriffe gegen Lockdowns: sie haben gewirkt. Beim Impfen verlieren wir den Anschluss an die Spitze. Weil politisch keiner mehr Druck aufbauen will. November wird daher schwer https://t.co/rapDeaePXf;1164;123;238
2021-09-14 13:55:21+00:00;"Das ist der beste Thread zum Nachlassen der 2. Impfdosis in UK. Es zeigt sich, dass bei den &gt;65 J alten, insbesondere mit Vorerkrankungen, lohnt, nach einigen Monaten eine 3. Impfung zu geben. Unter 65 Jährige ohne Vorerkrankung sind gut geschützt. https://t.co/tYmHayEBHn";505;50;71
2021-09-14 12:51:58+00:00;Lieber Igor. Herzlichen Glückwunsch. Dass Ihr den Preis Euch teilt ist besonders symbolträchtig. https://t.co/RK9jszHu4X;595;19;13
2021-09-14 11:11:02+00:00;(2) Wenn der Abstand zwischen 1-2 Impfung grösser war, ist man besser geschützt. Dann kann man wahrscheinlichen paar Monate länger warten. Das gilt auch für Kreuzimpfungen. Es ist erstaunlich, wie negativ sich zu kurzer Impfabstand bei BionTech auswirkt.;631;44;60
2021-09-14 11:11:01+00:00;"(1) So sehe ich die Lage bei Booster, 3. Impfung, auch in etwa. Wenn der Abstand BionTech zwischen 1-2 Impfung nur 3 Wochen war, sollten &gt; 60 Jährige 5 Monate nach Impfung 3. Impfung bekommen. Jüngere nur, wenn sie Risikofaktoren haben oder in Medizin arbeiten. https://t.co/VzFCTnP4WP";659;75;84
2021-09-14 10:11:32+00:00;Wir haben mit Klimaschutz so lange gewartet, dass ab jetzt jedes Jahr sowohl die Kosten für den Klimaschutz als auch Kosten für den Klimawandel bezahlt werden müssen. Und beides wird dabei immer teurer. Die gute Nachricht: das schafft Arbeitsplätze. Die schlechte: das wird teuer https://t.co/M4m9hQ0mDH;1067;110;78
2021-09-14 10:01:40+00:00;An der völlig inakzeptablen geringen Impfrate der ärmeren Länder hat sich nichts verändert. Covax, das Programm für ihre Hilfe, musste Zusagen um 25% senken, weil reiche Länder schon Booster/ 3. Impfung geben. Die Freigabe der Patente würde helfen. https://t.co/dA2cdzoDm1;1402;145;134
2021-09-13 21:49:06+00:00;Der Elephant im Raum bei der mangelnden Impfwilligkeit ist: viele vertrauen dem Staat nicht. Daher würden ÄrztInnen und Wissenschaftler viel wirksamer für die Impfung werben als Politiker. In Dänemark ist das Vertrauen dagegen sehr ausgeprägt. https://t.co/kLVnCyPKu3;1491;110;564
2021-09-13 17:23:12+00:00;Ich schliesse mich dem Appell voll an. Es wird nicht bei der einen Impfung bleiben können. Die ärmeren Länder hängen wir ab, wenn sie nicht lernen, die Impfstoffe billig selbst zu produzieren. Bildung und Ökonomie der armen Länder würden  lange leiden. https://t.co/O5nZ8bDYGn;1077;125;162
2021-09-13 17:10:56+00:00;Wolfgang Niedecken, BAP Gründer und Aktivist für eine bessere Welt, unterstützt mich in meinem Wahlkampf. Das bedeutet mir viel, er  ist ein besonderer Mensch. Danke, lieber Wolfgang. https://t.co/pyF7NrOKNC via @YouTube https://t.co/iHQihRiydn;2752;138;175
2021-09-13 16:03:34+00:00;@robinalexander_ @OlafScholz Ich hatte mich schon gewundert. Eingepreist hätte Sinn gemacht. Eingeplant , wie gesagt, machte keinen Sinn.;49;0;6
2021-09-13 15:48:39+00:00;Die sehr hoher Zahl Infizierter trotz Impfung zeigt, dass die Rückkehr zur Normalität zur sofortigen Infektion und Erkrankung der Ungeimpften mit Covid führen würde. Daher werden wir erst normal leben können, wenn Ungeimpfte infiziert oder geimpft wurden. https://t.co/pMMoDIq4ma;1778;206;1117
2021-09-13 09:33:06+00:00;Die Zahl der Kontakte dürfte auch in Deutschland noch wesentlich unter den Niveau vor Covid liegen. Wenn wir zurück zur Normalität wollen müssen wir noch mindestens 20% der Bevölkerung impfen. Ohne 2G Regeln wird das schwer werden. https://t.co/2yIvwCypbx;896;79;299
2021-09-13 09:05:44+00:00;Die grosse Lebenslüge unseres Klimaschutzes war der zu langsame Einstieg in die Erneuerbare Energie. Zu wenige Windparks, Solardächer, Netze. Alles in Hoffnung, mit Gas und Wasserstoff weiter machen zu können. Aber es geht nicht. https://t.co/iHNIhN6yTz;2074;149;139
2021-09-12 20:52:18+00:00;Olaf Scholz hat auch das 2. Triell gewonnen. Der Kompetenzabstand war besonders gross. Die Rote Socken Kampagne zieht nicht. Hoffentlich reicht es für Rot-Grün. https://t.co/kCAbV9yGrD;2276;89;254
2021-09-12 20:07:29+00:00;(2) Und @jensspahn setzt @dieLinke und @AfD gleich, was gar nicht in Ordnung ist. Das ist eine Verharmlosung des Nationalsozialismus, in deren Tradition die @AfD steht.;3029;147;140
2021-09-12 20:07:29+00:00;(1) Laschet hat auch dieses Triell auf Grundlage der Zwischenbefragung verloren. Rang 3, nach Baerbock, @OlafScholz klarer Sieger. @robinalexander_ erklärt bei #AnneWill, Laschet habe das eingeplant. Das verstehe wer will.;2210;83;118
2021-09-12 19:44:50+00:00;Laschet schliesst Steuererhöhungen selbst für sehr reiche Bürger aus. Im CDU Wahlprogramm sind für diejenigen mit dem höchsten Einkommen sogar die grössten Steuersenkungen vorgesehen. Damit wäre die massive Investition in den Klimaschutz schon erledigt. Da hilft alles Reden nicht;8438;703;134
2021-09-12 19:32:30+00:00;Laschet setzt sich klar für den Erhalt der Zwei-Klassen-Medizin ein. Eine Bürgerversicherung lehnt er ab. Er will somit die Bevorzugung von Beamten und Gutverdienern erhalten und ignoriert die Nöte vieler, einen Termin beim Facharzt zu finden.;16981;1369;570
2021-09-12 18:43:24+00:00;Laschet ist nicht bereit zu sagen, dass er Maassen nicht wählen würde. Gleichzeitig schwurbelt er von einer Brandmauer gegen rechts.;16084;907;434
2021-09-12 17:25:41+00:00;Liebe @Afelia. Lass die Finger von der Politik wenn Du Dir diese Lebensqualität erhalten möchtest. Der Kampf gegen den Zynismus ist dort tägliche Herausforderung… https://t.co/iTQH9YBmL0;942;42;64
2021-09-12 15:50:06+00:00;Eine rot-grüne Koalition käme nicht nur am einfachsten zusammen. Sie brächte auch die modernste Regierung für soziale Gerechtigkeit und gegen die Klimakatastrophe auf die Beine. https://t.co/MKlgrX7SC4;2688;155;339
2021-09-12 12:04:21+00:00;Die Wirkung der 3. BionTech Impfung fällt deutlich stärker aus, als von vielen Experten erwartet. Mehr als 10-facher Schutz gegen Infektion oder schwere Krankheit. Ohne veränderten Impfstoff.  Damit ist klar, dass die Nachfrage bald sehr gross sein wird. https://t.co/0ga5Ar5uEm;3671;587;680
2021-09-12 11:43:22+00:00;Das ist eine interessante Zusammenstellung zum grünen Wasserstoff. Wir werden am Anfang so wenig davon haben, dass er nur in den Bereichen ABC sinnvoll einsetzbar ist. Für Autoverkehr wird er wahrscheinlich nie eine grössere Rolle spielen. Der Wirkungsgrad ist einfach zu klein https://t.co/CWwS6WWheL;930;119;70
2021-09-12 09:23:29+00:00;Die Demo ist wichtig, auch wenn sie sich an uns Politiker richtet. Wir wissen, wie knapp Zeit für Energiewende noch ist. Und haben die Technologie, sie umzusetzen. Warten auf bessere Daten zum Klima oder Warten auf bessere Technologie kostet nur Zeit und Zukunft unserer Kinder https://t.co/UzM4RIcKQi;1101;125;87
2021-09-11 23:45:02+00:00;Die Zeit des Bierzelt Populismus ist vorbei. Damit bekämpft man weder die Klimakatastrophe noch die Kinderarmut. Auch Strauss und Kohl würden heute keine Wahlen mehr gewinnen. https://t.co/IgHWXbn8Fe;2799;183;221
2021-09-11 22:18:17+00:00;Wichtige Studie. Sie zeigt, dass in China Frauen nach Covid, auch bei leichterem Verlauf, später hormonell weniger fruchtbar waren. Ob sich  Fruchtbarkeit erholt ist unklar. Somit gilt: nicht die Impfung bedroht die Fruchtbarkeit sondern die Infektion https://t.co/hvs9huy1XJ;3182;580;240
2021-09-11 22:06:22+00:00;Es gibt ihn doch, den Fortschritt. Am Ende eines Wahlkampftags wie heute, nach vielen Gesprächen mit Querdenkern, selbst Ärzte darunter, die Covid mit Vitamin D bekämpfen (😱), tut eine solche Nachricht gut. https://t.co/NLxs6Vx3Ev;2165;70;210
2021-09-11 19:35:54+00:00;Lieber Benjamin von Stuckrad-Barre, vielen Dank für die Unterstützung. Gegen Ignoranz und Drohungen stehen wir zusammen. Immer. https://t.co/OZqJuwNo1X;4439;183;209
2021-09-11 14:22:05+00:00;Kindermund tut Wahrheit kund! Sehr sehenswert, wie ein Heuchler enttarnt wird. https://t.co/Jy0ZOPDX85;7542;571;276
2021-09-11 14:15:16+00:00;Der Artikel beschreibt sehr gut Stand Wissenschaft zur Zukunft des Virus. Dass es jetzt langsam harmloser würde, Richtung Erkältung ginge, ist leider unrealistisch. Kommentare willkommen. https://t.co/qqRGFcbdjV;530;55;106
2021-09-11 13:37:00+00:00;Stephan Weil hat Recht. Im Herbst werden wir entweder Kontaktbeschränkungen für alle oder für Ungeimpfte brauchen. Einschränkungen für Ungeimpfte sind dabei wirksamer und gerechter. Die Pandemie wird zur Pandemie der Ungeimpften. 2G ist Teil der Lösung https://t.co/RCGv0mSmkD;1623;124;326
2021-09-11 13:31:08+00:00;In Leverkusen in der Aussprache mit Querdenkern und auch mit Bürgern, die den Stand der Wissenschaft und Medizin noch anerkennen. Die Querdenker konnte ich nicht überzeugen. Sie bleiben ungeimpft, selbstgerecht und aggressiv. Auf Sicherheit und Maske habe ich nicht verzichtet. https://t.co/ZuD7Wviip3;2817;109;272
2021-09-11 08:12:49+00:00;Langer Artikel für im Prinzip simples Thema. Fair wäre: Zahl der Mandate entspricht Anteil Parteistimmen. Problem: dann verlöre CSU Mandate. Sie gewinnt prozentual mehr Wahlkreise als Parteiprozente. Daher das Veto. CSU Mandate wirken in ganz Deutschland https://t.co/f4mTZSmSCy;1135;137;114
2021-09-11 07:31:01+00:00;Meine Gedanken sind heute bei den Angehörigen und Freunden der Opfer von 9/11. Ich habe fast 10 J in den US gelebt und war noch am Tag vor dem Attentat in NY. Terror ist ein Angriff auf uns alle. https://t.co/WdtN6BAOMN;2028;94;116
2021-09-10 19:39:53+00:00;Das Problem mit den nachlaufenden Hospitalisierungen ist gravierend. Wenn es nicht gelöst werden kann beschliessen wir der 4. Welle hinterher. Hospitalisierung ist immer spät, mit Nachmeldungen aber unakzeptabel spät. https://t.co/Dyu6eS1IvR;1318;196;129
2021-09-10 18:36:40+00:00;In UK hat eine parteiübergreifende Kommission auf Grundlage neuer Daten zu #LongCovid bei Kindern davon abgeraten, die Sicherheit in den Schulen zu vernachlässigen. Kinder müssen gleichzeitig vor Schulausfall und #LongCovid geschützt werden. https://t.co/93IWOSWblw;1513;314;120
2021-09-10 16:41:01+00:00;Vom Video dieser 31 Jährigen, 10 Tage später Tod durch Covid, kann man viel lernen. Sie bereut: zu lange mit Impfung gezögert, ruft zur Impfung auf. Auch bei uns zögern viele. Und: Wenn Covid einmal schwer verläuft können wir es oft nicht mehr stoppen. https://t.co/erSrg6C3X7;3208;574;782
2021-09-10 13:18:07+00:00;Weil in den reicheren Ländern die Booster Impfkampagnen beginnen muss das Covax Programm die vorhergesehenen Impfungen für ärmere Länder um 25% in 2021 kürzen. Wir brauchen klare STIKO Empfehlung für Booster. Sonst verschwenden wir wertvollen Impfstoff https://t.co/1lXFyY6mLi;573;56;123
2021-09-10 12:31:52+00:00;Das ist riskant. Wer geht denn dann noch in Quarantäne? Da wir das nicht kontrollieren können. Die Kontaktverfolgung wurde doch eingestellt in NRW. Wer lässt sich noch testen? In den USA ist die fehlende Lohnfortzahlung ein wesentlicher Pandemietreiber https://t.co/WbsIOJyrE1;2336;319;356
2021-09-10 12:10:28+00:00;Unterwegs mit ICE von Berlin nach Köln. Wie so oft fällt ab Berlin halber Zug aus. Alle im Düsseldorf Teil, der Köln Teil fehlt. Ersatzzug ab Hamm. Wie so oft. Beide Zugteile sind, wie so oft, total überfüllt. Viele Reisende stehen. Pandemie ist für Bahn vorbei. Setze ffp3 auf.;10364;497;1127
2021-09-10 10:17:44+00:00;Mehrere Studien in US und UK zeigen, dass das gefährliche PIMS Syndrom für Kinder bei der Delta Variante überraschenderweise eher sogar seltener ist. Hintergrund unklar. Somit ist der wesentliche Grund zur Impfung von Kindern die Vermeidung von #LongCovid. https://t.co/rbcfN78fRG;521;48;132
2021-09-10 10:10:18+00:00;Krass und sehenswert. Taliban sieht Rolle von Frauen im Kinderkriegen und Islamunterricht der eigenen Kinder. Sonst nichts. Ein politisches Amt wäre zu schwer für sie. Selbst in der Steinzeit hatten Frauen mehr Rechte… https://t.co/iBS7hCSiPU;2465;243;293
2021-09-10 09:09:13+00:00;Diese McKinsey Studie schätzt jährliche private und öffentliche Investitionen für komplette Energiewende auf 240 Milliarden pro Jahr bis 2045. Viele haben keine Vorstellung davon, dass fast alle Industrieanlagen, Fahrzeuge und Heizungen ausgetauscht werden https://t.co/WKfI1F2szZ;535;59;105
2021-09-10 08:59:23+00:00;Die STIKO trifft die richtige Entscheidung für Schwanger und Stillende. Die Gefahren für Mutter und Kind sind zu gross, um auf die Impfung zu verzichten. Bald steigen die Inzidenzen stark. STIKO kommt noch rechtzeitig. https://t.co/hfjtcGe3mv;1535;165;166
2021-09-09 23:45:57+00:00;Moderna arbeitet an Impfstoff der gegen Covid, Grippe und RSV Erkältungen hilft. Alles in einem Impfstoff. Das wäre ein grosser Durchbruch, zeigt das volle Potential der mRNA Impfstoffe https://t.co/GaZDdKUOgb;3105;282;156
2021-09-09 22:23:09+00:00;Ich habe die Studie gelesen. Die @Die_Gruenen schneiden gut ab und hätten diese kleine Unehrlichkeit nicht nötig gehabt. https://t.co/4qGIFXhb9x;752;36;63
2021-09-09 22:19:02+00:00;(2) In der Studie werden keine LongCovid Ereignisse erfasst. Ausserdem verläuft die Myocarditis meist leicht und heilt von alleine aus. Somit scheint mit STIKO Impfempfehlung weiterhin richtig zu sein.;719;30;99
2021-09-09 22:19:02+00:00;(1) Auch Studien mit nicht erwünschten Ergebnissen muss man besprechen. Diese gut gemachte US Studie zeigt, dass das Risiko der Myocarditis bei Jungen 12-17J das Risiko der Hospitalisierung durch Covid übersteigt, selbst bei relativ hoher Inzidenz. Aber:  https://t.co/Uv0HAWdmkV;761;75;87
2021-09-09 19:08:23+00:00;In zdf Sendung Klartext ist @ArminLaschet noch immer stolz darauf, dass er sich auf 20cm Abstand von einem Querdenker hat anschreien lassen. Er strahlt. Den gleichen Leuten will er den Lohn nehmen wenn sie sich infizieren.;8211;527;571
2021-09-09 18:46:19+00:00;Das Interview mit dem Wasserstoffbeauftragten im Forschungsministerium zeigt das Problem: er schätzt, dass 70% der Energie für Industrie importiert werden müssen. Das soll grüner Wasserstoff leisten. Aber diesen Wasserstoff gibt es auf absehbare Zeit nicht https://t.co/3x2r7uiJtE;487;52;64
2021-09-09 18:22:56+00:00;Der grossartige Pianist und Mensch @igorpianist unterstützt meinen Wahlkampf. Wer hören will weshalb, hier sagt er es. Ich sage nur Danke! https://t.co/k5RghXjzev via @YouTube https://t.co/HL78Wsn3OY;1344;81;79
2021-09-09 17:30:03+00:00;Diese Analyse zeigt, dass viele #LongCovid Patienten, auch kurze schwere Verläufe, in einen Nierenschaden übergehen. Leider werden nicht wenige im Alter die Dialyse brauchen. Mit solchen Infos erreicht man Ungeimpfte. „Lasst euch impfen“ reicht nicht https://t.co/S3hWU92loK;1204;229;152
2021-09-09 16:34:39+00:00;".@EckerleIsabella bringt es auf den Punkt. Schwangere sollten sich jetzt impfen lassen. Studie in @Nature zeigt: BionTech wirkt bei Schwangeren &gt;90% und zeigt keine schweren Nebenwirkungen. In 4. Welle würden sich viele Schwangere sonst infizieren. Covid schadet Mutter und Kind https://t.co/L7isjDAkSh";809;114;106
2021-09-09 16:23:38+00:00;I fully agree. Novavax showed stunning effectiveness and is not in market. What a waste. The vaccine is badly needed in poorer countries. https://t.co/R1DOnbuVQI;472;55;42
2021-09-09 16:18:54+00:00;Bin heute Abend 22:15 Uhr bei @maybritillner zu sehen. Es geht um 4.Welle, 2G, Rechte der Ungeimpften, steigende Inzidenz, Booster Impfungen und vieles mehr. Freue mich über Kommentare vorher oder nachher. https://t.co/ILoyD9pwYg;983;71;451
2021-09-09 15:55:38+00:00;Die Brandgefahr schien von Anfang an vorgeschoben. Jetzt stellt sie sich als bewusste Lüge dar. Das erinnert an die verlorenen Klausuren. https://t.co/nvz8ynywE4;3628;320;126
2021-09-09 15:23:36+00:00;In dieser Ausgabe des @TheLancet werden Studien vorgestellt, die klar den Zusammenhang von Feinstaub und Mortalität belegen. Schon wenige Tage Waldbrand kann Sterblichkeit deutlich erhöhen. Waldbrandregionen werden an Wert deutlich verlieren. https://t.co/SghhzDrUPO;492;59;117
2021-09-09 12:56:09+00:00;Hier sieht man Altersverteilung der Covid Intensivpatienten. Mittlere Altersgruppen dominieren. Zu alt, um bei Infektion gut durchzukommen. Zu jung, um sich vernünftig impfen zu lassen. Sehr viele werden bleibende Schäden behalten. Fast alle wären froh, sich geimpft zu haben https://t.co/xrECQY6IJp;968;133;227
2021-09-09 11:36:33+00:00;Mal eine andere aber auch sehr wichtige Studie, Uni München. Die erste Studie, die zeigt, dass 100% Erneuerbare Energie in allen Sektoren ohne Dunkelflaute bis 2030 möglich wäre. Das Ziel würde aber viel teurer wenn Windkraft im Süden nicht ausgebaut würde https://t.co/hDKJamDpyV;2087;280;108
2021-09-09 08:21:18+00:00;Ich kämpfe für die Bürgerversicherung seit 2003, also fast 20 Jahre. Bevölkerung war immer dafür. Der Lobbyismus immer dagegen. Er wirkt @CDU und @fdp. Ich hoffe,  wir schaffen es jetzt. Wer Lobbyismus studieren will: Bürgerversicherung ist DAS Beispiel https://t.co/S7lI41yqDr;2221;215;168
2021-09-09 08:14:59+00:00;Stimmt. Das hat @c_drosten auch nicht vorgeschlagen. Es wäre auch reiner Wahnsinn. Trotzdem stimmt: wer sich nach Impfung infiziert bleibt wahrscheinlich sehr lange geschützt. Und hat wahrscheinlich einen leichten Verlauf. Das Leben nach der Impfung ist einfach nur besser https://t.co/pKfwREfTdx;1629;98;192
2021-09-08 20:32:56+00:00;In Japan festgestellte Mu Variante ist gegen BionTech oder Antikörper Genesener resistenter als ALLE anderen Varianten. Wenn eine Variante wie Mu auch zu hoher Ansteckung mutiert wäre das äusserst gefährlich. Bei Milliarden Ungeimpfter jederzeit möglich. https://t.co/1GO5utajhR;2786;567;726
2021-09-08 20:23:50+00:00;Diesen Scannerblick habe ich schon bei vielen Veranstaltungen gesehen. Ein Screenshot eines fremden Impfausweises wird dabei in Millisekunden entdeckt… https://t.co/mIjxxIlpRk;818;40;82
2021-09-08 17:55:16+00:00;Unsere Impfkampagne ist nicht so gut wie sie sein müsste. So gehen wir in fulminante 4. Welle. Realistischerweise müssen wir den Mut aufbringen, deutlich mehr 2G zu wagen. Ungeimpfte haben kein Recht, andere Ungeimpfte und Geimpfte zu gefährden. Dafür ist ihre Inzidenz zu hoch https://t.co/Se2mzPJ6WH;4255;506;883
